CodigoUnico	Ruta	Descripcion
011647028	IMAGENES JAZZ\\ENCANTA\\BOROSILICATO\\011647028.jpg	BORART FUENTE REDONDA ACANAL 1720cc 45044
900967601	IMAGENES JAZZ\\EMANUEL\\900967601.jpg	IE FUENTE P/ HORNO OVAL CON ASAS 27*16cm
900967571	IMAGENES JAZZ\\EMANUEL\\900967571.jpg	IE FUENTE P/ HORNO TARTERA 27cm
900967588	IMAGENES JAZZ\\EMANUEL\\900967588.jpg	IE FUENTE P/ HORNO TARTERA 30cm
011647677	IMAGENES JAZZ\\ENCANTA\\BOROSILICATO\\01145524.jpg	BORART FUENTE RECT ACANAL 2460cc 45524
011647059	IMAGENES JAZZ\\ENCANTA\\BOROSILICATO\\011647059.jpg	BORART FUENTE REDONDA PANAL 2950cc 32cm
011647608	IMAGENES JAZZ\\ENCANTA\\BOROSILICATO\\01145584.jpg	BORART FUENTE OVAL PANAL 1550cc 45584
011647561	IMAGENES JAZZ\\ENCANTA\\BOROSILICATO\\01145084.jpg	BORART FUENTE OVAL LISA 1550cc 45084
900973947	IMAGENES JAZZ\\EMANUEL\\900973947.jpg	IE JUEGO CACEROLAS ANTIADH. CERAMICO GDE
900973961	IMAGENES JAZZ\\EMANUEL\\900973961.jpg	IE JUEGO CACEROLAS ANTIADH. CERAMICO C/WOK
900976954	IMAGENES JAZZ\\EMANUEL\\900973954.jpg	IE JUEGO CACEROLAS ANTIADH. CERAMICO X5
133001234	IMAGENES JAZZ\\KUFO\\133001234.jpg	KUFO MATE ENLOZADO 2 ASAS
133001227	IMAGENES JAZZ\\KUFO\\133001227.jpg	KUFO MATE ENLOZADO 1 ASA
141030064	IMAGENES JAZZ\\DESESPLAST\\141030064.jpg	DESES PLAST BANDEJA FAST FOOD 45*31.5cm
141010479	IMAGENES JAZZ\\DESESPLAST\\141010479.jpg	DESES PLAST SERVILLETERO MEDIALUNA
135232991	IMAGENES JAZZ\\EL SIGLO\\135232991.jpg	JARRA GASTRONOMICA ALUMINIO 3LTS BRONCE
124005974	IMAGENES JAZZ\\CROM\\124005974.jpg	CROM CAMPANA RECTANGULAR 32*23
130302	IMAGENES JAZZ\\AAVARIOS\\TETON\\130302.jpg	CUENCO 12cm ALGARROBO LUSTRADO
27079522	IMAGENES JAZZ\\LA CASONA HOME\\27079522.jpg	LCH TABLA PICAR MADERA PINO 20*30cm C/ SURCO
27079521	IMAGENES JAZZ\\LA CASONA HOME\\27079522.jpg	LCH TABLA PICAR MADERA PINO 20*40cm C/ SURCO
27079524	IMAGENES JAZZ\\LA CASONA HOME\\27079522.jpg	LCH TABLA PICAR MADERA PINO 20*50cm C/ SURCO
27079533	IMAGENES JAZZ\\LA CASONA HOME\\27079533.jpg	LCH TABLA PICAR EUCALIPTO 19*29cm
27079534	IMAGENES JAZZ\\LA CASONA HOME\\27079533.jpg	LCH TABLA PICAR EUCALIPTO 22*39cm
27079535	IMAGENES JAZZ\\LA CASONA HOME\\27079533.jpg	LCH TABLA PICAR EUCALIPTO 26*47cm
27079536	IMAGENES JAZZ\\LA CASONA HOME\\27079533.jpg	LCH TABLA PICAR EUCALIPTO 32*55cm
348M5D	IMAGENES JAZZ\\SAGRADA MADRE\\348M5D.jpg	S. MADRE PORTA SAHUMERIO WOOD
3486005	IMAGENES JAZZ\\SAGRADA MADRE\\3486005.jpg	S. MADRE SAHUMERIO 5 ELEMENTOS 6 VARILLAS
3481551	IMAGENES JAZZ\\SAGRADA MADRE\\3481551.jpg	S. MADRE PORTA SAHUMERIO SOL 5cm
011021172	IMAGENES JAZZ\\ENCANTA\\011021172.jpg	PORTA SAHUMERIOS CONOS CERAMICA
3481496	IMAGENES JAZZ\\SAGRADA MADRE\\3481496.jpg	S. MADRE SAHUMADOR/ PORTA SAHUM. GANESHA
3481521	IMAGENES JAZZ\\SAGRADA MADRE\\3481521.jpg	S. MADRE PORTA SAHUMERIO BUDA PRINCIPE
348M15	IMAGENES JAZZ\\SAGRADA MADRE\\348M15.jpg	S. MADRE SAHUMERIO ENERGIA LIMPIA 4 VAR.
348M21	IMAGENES JAZZ\\SAGRADA MADRE\\348M21.jpg	S. MADRE SAHUMERIO DUO 6 VARILLAS
10025607180	IMAGENES JAZZ\\TRAMONTINA\\10025607180.jpg	TRAMONTINA UTILITA Cuchara para Helado Blanco
10025607170	IMAGENES JAZZ\\TRAMONTINA\\10025607170.jpg	TRAMONTINA UTILITA Cuchara para Helado Rojo
10066945710	IMAGENES JAZZ\\TRAMONTINA\\10066945710.jpg	TRAMONTINA HAVANA Juego Utensilios 4 Pz.
10061645030	IMAGENES JAZZ\\TRAMONTINA\\10061645030.jpg	TRAMONTINA EXATA Jarra 0.30 Lts Acero Inoxidable
10061413350	IMAGENES JAZZ\\TRAMONTINA\\10061413350.jpg	TRAMONTINA SERVICE Bandeja Redonda 35.20 cm
10061525454	IMAGENES JAZZ\\TRAMONTINA\\10061525454.jpg	CICLO Fuente Oval T/ Vidrio 45.0 x 31.0 cm con Div.
10061528304	IMAGENES JAZZ\\TRAMONTINA\\10061528304.jpg	TRAMONTINA CICLO Plato Redondo T/ Vidrio 30cm
10065280310	IMAGENES JAZZ\\TRAMONTINA\\10065280310.jpg	TRAMONTINA UNA Batería 4 Pz. Tapa de Vidrio
10092302910	IMAGENES JAZZ\\TRAMONTINA\\10092302910.jpg	TRAMONTINA CAMBORIU Mesa Rectangular
10339	IMAGENES JAZZ\\AAVARIOS\\10339.jpg	SET MATERO LATAS CROCCO CON MATE
207786033	IMAGENES JAZZ\\LOZAFER\\207786033.jpg	LOZAFER PAELLERA DOS ASAS ENLOZADA N°22
207733211	IMAGENES JAZZ\\LOZAFER\\207733211.jpg	LOZAFER PROVOLETERA CHAPA ENLOZADA 14cm
60525	IMAGENES JAZZ\\JAISPUR\\60525.jpg	PLUMERO RAFIA IMPORTADO
60517	IMAGENES JAZZ\\JAISPUR\\60517.jpg	PEINE CASPERO X12 FLUO
020660378	IMAGENES JAZZ\\MOR BRASIL\\020660378.jpg	MOR TENDER EXTENSIBLE ALUMINIO 100cm 7 VAR
60610	IMAGENES JAZZ\\GLAGO\\IMPORTADO\\60610.jpg	TENDER TRIANGULAR 18 BROCHES
210215064	IMAGENES JAZZ\\HUDSON\\210215064.jpg	HUDSON TABLA PIZZERA BAMBOO 36cm
210215057	IMAGENES JAZZ\\HUDSON\\210215057.jpg	HUDSON TABLA PICAR BAMBOO 30*40cm
210215040	IMAGENES JAZZ\\HUDSON\\210215040.jpg	HUDSON TABLA PICAR BAMBOO 23*33cm
210215033	IMAGENES JAZZ\\HUDSON\\210215033.jpg	HUDSON TABLA PICAR BAMBOO 27*19cm
210213619	IMAGENES JAZZ\\HUDSON\\VIDRIO\\210213619.jpg	HUDSON MOLDE DE PAN Y BUDIN VIDRIO 24*14*7cm
357007545	IMAGENES JAZZ\\KMG\\357007545.jpg	KUMA CESTO MESADA CON TAPA 1.5LTS
10043145110	IMAGENES JAZZ\\TRAMONTINA\\10043145110.jpg	TRAMONTINA Maletín con Mechas y Puntas 110 Piezas
10078512400	IMAGENES JAZZ\\TRAMONTINA\\JARDIN\\10078512400.jpg	TRAMONTINA Salida Doble 3/4" p/canilla
10078508000	IMAGENES JAZZ\\TRAMONTINA\\JARDIN\\10078508000.jpg	TRAMONTINA Acople Rápido con Aquastop de 1/2
10066973010	IMAGENES JAZZ\\TRAMONTINA\\10066973010.jpg	TRAMONTINA LE PETIT Juego de Cubiertos Niño 2 Pz
123101W	IMAGENES JAZZ\\ILUMINARTE\\123101W.jpeg	ILUMINARTE SAH. AROMANZA P.SANTO BUENA ONDA
122001447	IMAGENES JAZZ\\NUVA\\122001447.jpg	NUVA RECIP. RESIDUOS 125LTS CON TAPA
105013380	IMAGENES JAZZ\\CONDOR\\105013380.jpg	CONDOR ESCOBA ESMERALDA CON CABO V35
000625093	IMAGENES JAZZ\\DILIT\\000625093.jpg	NOVA VASO PACK X3 OSCAR BAJO 300ml
000624562	IMAGENES JAZZ\\DILIT\\000624562.jpg	NOVA VASO PACK X3 MARVEL 280ml
000624669	IMAGENES JAZZ\\DILIT\\000624669.jpg	NOVA VASO PACK X3 OSCAR ALTO 280ml
30	IMAGENES JAZZ\\ENCANTA\\30.jpg	JARRO MUG SIGNOS ZODIACO
101T0376R40	IMAGENES JAZZ\\LUMILAGRO\\101T0376R40.jpg	LUMILAGRO TERMO ACERO LUMINOX 1LTS RUTA 40
101T0376VI	IMAGENES JAZZ\\LUMILAGRO\\101T0376VI.jpg	LUMILAGRO TERMO ACERO LUMINOX 1LTS VIOLETA
101T0376V	IMAGENES JAZZ\\LUMILAGRO\\101T0376V.jpg	LUMILAGRO TERMO ACERO LUMINOX 1LTS VERDE
101T42P	IMAGENES JAZZ\\LUMILAGRO\\101T42P.jpg	TERMO TERRA 3/4 LTS LUMILAGRO PASTEL
